P_mel_1	P_mel_2	P_mel_3	P_sim_1	P_sim_2	P_sim_3	F1_1	F1_2	F1_3
CG10352	3.07907518493295	3.74433307707794	4.26925882183366	2.25956491654273	0	4.75846637946174	10.3694740994877	1.95144316552625	7.52832308655806
CG10353	838.534808696739	937.955435808023	772.735846751893	460.951242974717	640.095911858892	614.793856226457	456.256860377458	458.589143898669	310.812196002183
sicily	125.215724187273	125.435158082111	112.708432896409	110.718680910594	89.9066013603329	85.6523948303114	123.396741783903	161.969782738679	179.604279350742
Upf1	2094.79748414938	2021.93986162209	1776.0116698828	2009.88299326476	2320.95845903033	2177.47421524169	1764.8844917328	1439.18933457561	1231.41856201557
Sclp	68.7660124635025	92.6722436576789	105.877618781475	63.2678176631965	57.6574943506483	69.4736091401414	48.7365282675921	80.0091697865763	102.170099031859
CG10362	1.02635839497765	3.74433307707794	9.39236940803406	0	0	1.9033865517847	0	0	0
CG18130	0	3.74433307707794	0	4.51912983308546	0	0	0	0	0
CG1806	156.006476036603	114.202158850877	140.885541120511	143.482372200463	144.632358710101	173.208176212407	156.579058902264	186.362822307757	222.623268416788
CG1492	3.07907518493295	10.2969159619643	7.6846658793006	27.1147789985128	18.5676676722427	20.9372520696317	22.8128430188729	22.4415964035519	17.2075956264184
regucalcin	19856.9558676326	17142.4929101321	17734.501145897	28071.7047406686	21313.7279964007	22918.6774700395	23807.2755850137	25309.2421352927	28033.3242248889
Lsm12a	668.159315130449	686.149036374532	791.520585567961	538.906232595441	466.146183139987	433.020440531019	762.156346312344	742.524124482739	725.945440489527
Tango4	285.327633803786	256.486815779839	240.786197551419	262.109530318957	180.790448387626	233.164852593625	210.5003242196	241.978952525255	214.019470603579
Usp7	2507.3935589304	2319.61434124978	1991.18231450322	2335.26034124691	3039.23402424604	2602.88110956557	2486.59988905714	2716.40888641254	2176.76084674193
Cyp311a1	698.950066979779	597.221125793931	819.697693792064	20.3360842488846	15.6359306713622	11.4203193107082	5.18473704974384	13.6601021586838	9.67927253986036
Cyp318a1	51.3179197488824	50.5484965405522	59.7696235056713	16.9467368740705	37.1353353444853	37.1160377598016	34.2192645283093	34.1502553967094	49.471837425953
Uch-L5R	1.02635839497765	0	0.853851764366733	1.12978245827137	1.95449133392028	0	0	0.975721582763125	0
moon	6.15815036986589	0.936083269269484	3.41540705746693	35.0232562064123	17.5904220052825	25.6957184490934	142.061795162981	96.5964366935494	119.377694658278
CG15734	0	0	0	0	0	0	0	0	0
CG11356	0	0	0	0	0	0	2.07389481989753	0	0
CG2750	1.02635839497765	0	0	0	0.97724566696014	0.951693275892349	0	0	2.1509494533023
CG1924	0	0	0	1.12978245827137	0	0.951693275892349	2.07389481989753	0	1.07547472665115
CG2577	0	0	0	0	0	0	0	0	0
Ir11a	0	0	0	0	0	0	0	0	0
CG2574	1.02635839497765	0	0	4.51912983308546	0	0.951693275892349	3.1108422298463	0	0
CG15927	0	0.936083269269484	0	0	0	0	0	0.975721582763125	0
CG15731	0	0	0	0	1.95449133392028	0	0	0	1.07547472665115
Rab40	248.378731584591	224.659984624676	276.647971654822	779.549896207242	834.56779958396	702.349637608553	787.043084151114	667.393562609978	809.832469168317
Cpr11A	0	0	0	2.25956491654273	1.95449133392028	1.9033865517847	0	0.975721582763125	0
Mks1	0	0	0	0	1.95449133392028	0.951693275892349	1.03694740994877	0	2.1509494533023
CG2556	362.30451342711	274.272397895959	351.786926919094	501.623411472486	592.210874177845	526.286381568469	496.697809365459	594.214443902743	599.039422744691
Cpr11B	6.15815036986589	9.36083269269484	11.1000729367675	11.2978245827137	11.7269480035217	10.4686260348158	23.8497904288216	14.6358237414469	15.0566461731161
Pits	354.093646267289	405.324055593687	307.386635172024	276.796702276485	341.058737769089	236.019932421302	283.086642916013	299.54652590828	263.491308029532
CG1824	611.709603406679	584.115960024158	565.249868010777	494.844716722858	492.531816147911	488.218650532775	352.562119382581	333.696781304989	359.208558701485
CG1463	161.138268011491	171.303238276316	280.917230476655	112.978245827137	100.656303696894	130.381978797252	115.101162504313	78.05772662105	146.264562824557
Fpgs	70.8187292534578	105.777409427452	93.9236940803406	55.3593404552969	40.0670723453658	47.5846637946174	63.2537920068748	41.9560280588144	67.7549077790225
CG15728	0	0	0	1.12978245827137	0	0	0	0	0
Aven	78.0032380183013	71.1423284644808	81.9697693792064	110.718680910594	76.2251620228909	114.203193107082	91.2513720754915	89.7663856142076	119.377694658278
CG2540	369.489022191953	302.354895974043	303.11737635019	291.483874234012	267.765312747078	291.218142423059	166.948533001752	222.464520869993	245.208237676463
Tomosyn	510.100122303891	472.72205098109	432.048992769567	454.172548225089	563.870749836001	444.440759841727	555.803811732539	553.234137426692	483.963626993018
CG15725	4.10543357991059	5.61649961561691	2.5615552931002	1.12978245827137	1.95449133392028	3.8067731035694	2.07389481989753	13.6601021586838	8.60379781320921
CG4004	108.793989867631	112.329992312338	105.023767017108	134.444112534293	101.633549363855	127.526898969575	131.692321063493	162.945504321442	235.528965136602
Agpat1	9.23722555479884	4.68041634634742	3.41540705746693	580.708183551482	603.937822181367	581.484591570225	434.480964768533	382.482860443145	401.15207304088
Nep6	9.23722555479884	3.74433307707794	9.39236940803406	7.90847720789956	22.4766503400832	10.4686260348158	9.3325266895389	3.9028863310525	2.1509494533023
CG4661	0	0	0	4.51912983308546	0	0	0	0	0
CG4407	874.457352520957	950.124518308526	1124.52277367099	1000.98725802843	813.068394910837	966.920368306626	1402.98984566068	1261.60800651272	1532.55148547789
CG4404	656.869372785695	718.911950798964	683.081411493386	514.051018513471	568.756978170802	563.40241932827	1021.39319879954	1287.95248924733	1748.72190553477
mRpL49	241.194222819747	206.874402508556	217.732199913517	223.69692673773	136.81439337442	196.048814833824	283.086642916013	251.736168352886	320.491468542043
Brms1	505.994688723981	497.996299251366	489.257060982138	468.859720182617	369.398862110933	466.329705187251	414.778963979507	425.414610084723	349.529286161624
hec	3.07907518493295	2.80824980780845	0	0	0	0.951693275892349	0	1.95144316552625	0
CG15721	0	0	0	0	0	0	3.1108422298463	0	1.07547472665115
CG12716	0	0	0	0	0	0	0	0	0
CG15719	0	0	0.853851764366733	0	0	0	0	0	0
CG2209	0	0.936083269269484	0	0	0	0	0	0	0
CG12715	0	0	0	0	0	0	0	0	0
CG2200	910.379896345174	930.466769653867	997.298860780344	1006.63617031979	754.433654893228	875.557813820961	840.96434946845	722.033971244713	765.73800537562
Fer3HCH	0	0	0	0	0	0	0	0	0
CG15717	257.61595713939	202.193986162209	243.347752844519	192.063017906132	165.154517716264	193.193735006147	247.830430977755	219.537356121703	253.812035489672
MFS10	6012.40747777907	5306.65605348871	4962.58645449945	4495.40440146176	4465.03545234088	4061.82690150854	4813.50987698218	5157.66428648588	5267.67521113734
CG4332	1406.11100111938	1225.33299947375	1288.4623124294	1458.54915362833	1197.12594202617	1291.44777538592	955.028564562815	1012.79900290812	865.757154954177
CG12096	522.416423043623	600.965458871009	555.857498602743	584.097530926296	475.918639809588	574.822738638979	469.737176706792	452.73481440209	492.567424806227
CG12723	0	0	0	0	0	0	0	0	0
Coq5	91.3458971530107	103.905242888913	114.416136425142	131.054765159478	101.633549363855	127.526898969575	114.064215094364	121.965197845391	134.434340831394
CG15742	0	0.936083269269484	0	0	0	0	0	0	0
CG15743	3148.86755579143	3004.82729435504	2788.67986242175	3356.58368352423	2773.42320283288	3076.82436095996	1778.36480806214	1640.18798062481	1636.87253396305
CG15744	150.874684061714	122.626908274302	118.685395246976	136.703677450835	153.427569712742	157.029390522238	190.798323430573	173.678441731836	173.151430990835
CG1764	57.4760701187483	66.4619121181334	62.3311787987715	67.786947496282	75.2479163559308	97.0727141410196	98.5100039451329	72.2033971244713	106.471997938464
CG1622	168.322776776334	139.476407121153	109.293025838942	90.3825966617093	67.4299510202497	78.9905418990649	124.433689193852	115.135146766049	154.868360637766
CG15747	214.508904550329	219.979568278329	203.216719919282	173.98649857379	182.744939721546	161.787856901699	199.093902710163	224.415964035519	207.566622243672
dmrt11E	8.21086715982119	11.2329992312338	0.853851764366733	0	0	0	1.03694740994877	0	1.07547472665115
Tim9a	119.057573817407	141.348573659692	154.547169350379	100.550638786152	71.3389336880903	99.9277939686966	94.3622143053378	120.013754679864	152.717411184464
CG1662	348.961854292401	346.350809629709	399.602625723631	310.690176024626	316.627596095085	317.865554148044	408.557279519814	381.507138860382	414.057769760693
CG1673	8.21086715982119	10.2969159619643	14.5154799942345	18.0765193323419	39.0898266784056	14.2753991383852	11.4064215094364	8.78149424486813	7.52832308655806
GstT4	491.625671194294	383.794140400489	397.894922194898	2404.17707120147	2018.01230227269	2188.8945345524	3546.36014202478	3674.56748068593	4096.48323381424
CG1998	62.6078620936366	51.4845798098216	62.3311787987715	209.009754780203	220.857520732992	246.488558456118	274.791063636423	341.502553967094	415.133244487344
Set2	929.88070584975	866.813107343542	813.720731441497	955.795959697576	1175.62653735305	1005.93979261821	1155.15941468293	1044.02209355654	901.247820933665
CG15754	0	0	0	0	0	0	0	0	0
CG15756	0	0	0	0	0	0	0	0	0
Cpr12A	0	0	0	0	0	0	0	0	0
CG11816	2.0527167899553	0	0	0	0	0	0	0	0
CG11178	387.963473301551	347.286892898979	345.809964568527	484.676674598416	586.347400176084	453.005999324758	466.626334476945	500.545171957483	435.567264293716
Ndc80	7.18450876484354	0.936083269269484	5.1231105862004	2.25956491654273	0.97724566696014	1.9033865517847	3.1108422298463	3.9028863310525	10.7547472665115
BthD	0	0	0	0	0	0	0	0.975721582763125	0
tth	1279.86891853713	1277.75366255285	1100.61492426872	756.954247041815	745.638443890587	743.272448471924	834.742665008758	719.106806496423	703.360471229853
Tango2	86.2141051781225	77.6949113493672	105.877618781475	288.094526859198	134.859902040499	198.903894661501	156.579058902264	158.066896407626	152.717411184464
CG2691	753.347061913594	760.099614646821	901.66746317127	631.548394173694	700.685143210421	706.156410712123	952.954669742917	855.707828083261	964.700829806083
DNAlig4	113.925781842519	85.1835775035231	91.3621387872404	115.237810743679	130.950919372659	134.188751900821	125.470636603801	121.965197845391	110.773896845069
CG11164	0	3.74433307707794	4.26925882183366	54.2295579970256	33.2263526766448	40.922810863371	23.8497904288216	15.61154532421	34.4151912528368
CG15760	1.02635839497765	14.0412490390423	7.6846658793006	6.77869474962819	5.86347400176084	0.951693275892349	8.29557927959014	7.805772662105	12.9056967198138
CG11162	0	0	0	0	0	1.9033865517847	5.18473704974384	3.9028863310525	4.30189890660461
CG12177	73.8978044383907	66.4619121181334	95.6313976090741	65.5273825797392	65.4754596863294	56.1499032776486	77.7710557461575	95.6207151107863	90.3398770386967
Nadsyn	177.560002331133	180.66407096901	163.939538758413	199.971495114032	278.51501508364	216.986066903456	161.763795952008	175.629884897363	172.075956264184
CG9941	482.388445639495	466.169468096203	402.164181016731	811.183805038841	944.019314283496	723.286889678185	540.249600583308	539.574035268008	531.284514965669
CG11134	310.986593678228	322.012644628703	346.663816332894	228.216056570816	179.813202720666	228.406386214164	273.754116226475	291.740753246175	339.850013621764
CG11151	613.762320196634	588.796376370506	736.874072648491	710.633166252689	479.827622477429	573.871045363086	890.737825145991	953.279986359574	1192.70147185613
Pdcd4	2246.69852660607	2140.82243681931	1784.55018752647	1056.34659848373	1518.63976645606	1076.36509503425	3486.21719224776	3577.97104399238	3522.17972978252
CtsB1	9932.07018819871	9611.70300885906	9862.84173020013	7588.74877220876	7040.07778478085	6935.94059470344	8383.71980943578	8293.63345348657	9941.68837316324
CG11103	149.848325666737	145.09290673677	175.893463459547	142.352589742192	97.724566696014	148.464151039206	128.581478833647	146.358237414469	146.264562824557
CG10996	0	6.55258288488639	7.6846658793006	13.5573894992564	9.7724566696014	11.4203193107082	0	3.9028863310525	3.22642417995345
CG11095	73.8978044383907	58.9732459639775	67.4542893849719	48.5806457056687	38.1125810114455	44.7295839669404	55.9951601372334	44.8831928071038	39.7925648860926
Clic	863.167410176202	774.140863685863	761.635773815126	1087.98050731533	932.292366279974	938.369570029856	754.897714442703	703.495261172214	732.398288849434
jub	185.770869490954	173.175404814855	150.277910528545	190.933235447861	188.608413723307	170.35309638473	190.798323430573	221.488799287229	189.283551890603
CG11068	3.07907518493295	2.80824980780845	2.5615552931002	3.3893473748141	0.97724566696014	0	0	0	0
CG12480	0	1.87216653853897	0	0	0	0.951693275892349	0	0	0
CG1368	0	0	0	0	0	0	0	0	0
CG11581	0	0	0	0	0	0	0	0	0
CG11584	0	0	0	0	3.90898266784056	0.951693275892349	0	1.95144316552625	0
CG12481	0	0	0	0	0	0	0	0	0
CG11585	0	0	0	0	0	0	0	0	0
CG13403	0	0	0.853851764366733	0	0	0.951693275892349	0	0	0
CG11590	8745.59988360454	9399.21210673489	9940.54224075751	7929.94307460672	6704.88252101352	7408.93215282193	3402.2244520419	3803.36272961066	4314.80460332442
CG11674	1.02635839497765	0	2.5615552931002	9.03825966617093	5.86347400176084	3.8067731035694	1.03694740994877	12.6843805759206	5.37737363325576
mRpL38	183.718152700999	259.295065587647	257.009381074387	341.194302397952	319.559333095966	296.928302078413	396.113910600429	318.085235980779	362.434982881438
CG1434	196.034453440731	180.66407096901	159.670279936579	263.239312777228	224.766503400832	226.502999662379	242.645693928012	245.881838856308	210.793046423626
Fbxl4	391.042548486484	382.858057131219	362.886999855862	219.177796904645	201.312607393789	222.69622655881	227.09148277878	193.192873387099	210.793046423626
mRNA-cap	1055.09643003702	995.056515233462	981.075677257376	576.189053718397	624.45998118753	546.271940362208	636.685709708543	595.190165485507	622.699866731017
CG1461	12.3163007397318	16.8494988468507	23.9078494022685	3.3893473748141	0	1.9033865517847	3.1108422298463	2.92716474828938	2.1509494533023
CG13404	0	0	0	0	0	0	0	0	0
CG9400	1.02635839497765	0.936083269269484	0	2.25956491654273	3.90898266784056	7.61354620713879	9.3325266895389	9.75721582763125	7.52832308655806
CG12540	0	0	0	7.90847720789956	6.84071966872098	3.8067731035694	7.25863186964137	2.92716474828938	3.22642417995345
CG14414	91.3458971530107	117.946491927955	120.393098775709	317.468870774254	191.540150724187	269.329197077535	338.044855643298	346.38116188091	452.774859920135
mRpS25	140.611100111938	131.051657697728	210.047534034216	141.222807283921	85.0203730255322	118.961659486544	130.655373653545	142.455351083416	162.396683724324
nmdyn-D6	27.7116766643965	24.3381650010066	34.1540705746693	25.9849965402414	26.3856330079238	38.0677310356939	15.5542111492315	33.1745338139463	33.3397165261857
sbm	612.735961801656	718.911950798964	607.942456229114	46.321080789126	87.9521100264126	62.811756208895	69.4754764665674	102.450766190128	157.019310091068
CG5321	168.322776776334	124.499074812841	163.939538758413	1.12978245827137	0	3.8067731035694	0	1.95144316552625	0
CG15890	10.2635839497765	6.55258288488639	11.1000729367675	2.25956491654273	9.7724566696014	0.951693275892349	7.25863186964137	15.61154532421	5.37737363325576
CG5334	0	0	0	0	0	0	0	0	0
CG5347	0	0	0	2.25956491654273	0	0	0	0	0
CG14408	789.269605737812	694.573785797957	629.288750338282	388.64516564535	351.808440105651	362.595138114985	385.744436500941	437.12326907788	464.605081913297
CG14411	919.617121899973	789.118195994175	683.081411493386	1078.94224764915	1191.26246802441	991.664393479827	878.294456226606	934.741276287074	945.342284726362
CG14410	784.137813762924	697.382035605766	577.203792711912	4.51912983308546	1.95449133392028	0.951693275892349	1.03694740994877	1.95144316552625	7.52832308655806
CG14407	151.901042456692	161.006322314351	204.924423448016	433.836463976204	248.220399407876	302.638461733767	390.929173550685	430.293217998538	417.284193940647
CG12539	0	0	4.26925882183366	0	0	0	0	0.975721582763125	1.07547472665115
CG9522	33.8698270342624	42.1237471171268	22.2001458735351	13.5573894992564	37.1353353444853	23.7923318973087	19.7020007890266	39.028863310525	21.509494533023
CG9519	4475.94896049753	4017.66939170463	3383.81454218536	15977.3835248737	13193.7937496289	13515.9479042231	9729.67754754928	10478.2740772932	11694.7121776046
CG9518	0	0	0	0	0.97724566696014	0	10.3694740994877	2.92716474828938	4.30189890660461
CG9514	0	0	0	101.680421244423	94.7928296951336	96.1210208651272	42.5148438078995	50.7375223036825	41.9435143393949
CG9512	18.4744511095977	6.55258288488639	34.1540705746693	7.90847720789956	21.4994046731231	32.3575713803399	14.5172637392827	5.85432949657875	32.2642417995345
fiz	8.21086715982119	3.74433307707794	4.26925882183366	4.51912983308546	0.97724566696014	0	2.07389481989753	0	9.67927253986036
CG14406	0	0	0.853851764366733	0	0	0	1.03694740994877	0	0
CG12398	0	0	0	0	10.7497023365615	3.8067731035694	4.14778963979507	1.95144316552625	3.22642417995345
Eo	0	0	0	0	0	0	0	0	2.1509494533023
CG9030	0	0	0	5.64891229135683	0	0	0	0	0
hiw	28.7380350593742	32.7629144244319	29.0309599884689	29.3743439150555	10.7497023365615	21.888945345524	5.18473704974384	8.78149424486813	8.60379781320921
CG5541	1463.58707123813	1274.94541274504	1253.45439009036	865.413363035866	601.983330847446	724.238582954077	682.311395746289	747.402732396554	827.040064794735
ND-B18	610.683245011701	618.751040987129	638.681119746316	564.891229135683	471.032411474788	529.141461396146	466.626334476945	473.224967640116	559.246857858599
dob	3.07907518493295	0	6.83081411493386	4.51912983308546	0	2.85507982767705	4.14778963979507	1.95144316552625	3.22642417995345
Lsd-2	1139.25781842519	1118.61950677703	951.190865504541	1092.49963714841	998.745071633263	955.500048995918	1563.71669420274	1752.39596264257	1982.09992121807
CG9065	156.006476036603	170.367155007046	192.970498746882	168.337586282434	114.337743034336	182.725108971331	190.798323430573	155.139731659337	178.528804624091
CG15027	111.873065052564	126.37124135138	151.131762292912	114.108028285408	121.178462703057	97.0727141410196	205.315587169856	141.479629500653	120.453169384929
CG5599	44.1334109840389	40.2515805785878	58.9157717413046	36.1530386646837	42.021563679286	47.5846637946174	46.6626334476945	47.8103575553932	72.0568066856272
Rab3-GEF	0	2.80824980780845	1.70770352873347	0	0	1.9033865517847	3.1108422298463	4.87860791381563	2.1509494533023
CG9072	0	0	0	0	0	0	0	0	0
Cyp4s3	0	0	0	4.51912983308546	0.97724566696014	1.9033865517847	6.2216844596926	0.975721582763125	5.37737363325576
RpL37a	17344.4305167273	16769.9317689628	19040.8943453781	15191.0549339168	9898.52136063926	13861.4125633721	15505.4746209639	15486.6529616163	17588.3136796529
CG9095	247.352373189613	172.239321545585	128.931616419377	645.10578367295	766.16060289675	761.354620713879	320.416749674169	275.153486339201	260.264883849579
CG5662	0	0	0	3.3893473748141	0	0	0	0	0
CG9101	1.02635839497765	0	0	0	0	0	0	0	0
PPYR1	0	0	0	0	0	0	0	0	0
CG9106	1.02635839497765	0	0	1.12978245827137	0	0	0	0	0
CG5877	230.930638869971	230.276484240293	185.285832867581	162.688673991077	192.517396391148	169.401403108838	150.357374442571	147.333958997232	143.038138644603
CG9114	34.8961854292401	29.018581347354	38.423329396503	7.90847720789956	22.4766503400832	14.2753991383852	11.4064215094364	31.22309064842	21.509494533023
CG6227	601.446019456902	659.938704834986	510.603355091306	1313.9369989696	1245.01097970722	1190.56828814133	846.149086518194	732.766908655107	653.8886338039
CG9164	0	1.87216653853897	5.97696235056713	0	0	0	0	0	0
CG11655	249.405089979569	265.847648472534	282.624934005389	463.21080789126	336.172509434288	403.517948978356	419.963701029251	456.637700733143	516.227868792553
CG6294	50.2915613539048	34.6350809629709	17.0770352873347	132.18454761775	92.8383383612133	106.589646899943	104.731688404825	101.475044607365	107.547472665115
CG6299	1069.46544756671	956.677101193413	1056.21463252165	506.142541305572	318.582087429006	417.793348116741	245.756536157858	275.153486339201	358.133083974833
CG15642	619.9204705665	653.3861219501	731.75096206229	581.837966009753	422.170128126781	459.667852256004	455.219912967509	476.152132388405	478.586253359762
CG15641	5793.79313964883	5393.71179753077	6849.59885374993	4842.24761615107	2590.67826311133	4045.64811581837	6213.38888041301	5725.53424765402	6812.05691860839
CG6324	1.02635839497765	2.80824980780845	3.41540705746693	4.51912983308546	0.97724566696014	0	2.07389481989753	1.95144316552625	0
CG6340	484.44116242945	545.736545984109	538.780463315408	388.64516564535	452.464743802545	433.972133806911	521.58454720423	508.350944619588	624.850816184319
CG7860	59.5287869087036	52.4206630790911	38.423329396503	1914.98126676997	1464.89125477325	1559.82527918756	1056.64941073779	1209.89476262628	1193.77694658278
CG15643	23.6062430844859	23.4020817317371	22.2001458735351	106.199551077508	98.7018123629742	94.2176343133425	53.9212653173359	78.05772662105	69.9058572323248
CG9213	169.349135171312	191.897070200244	162.231835229679	99.4208563278802	93.8155840281735	122.768432590113	103.694740994877	105.377930938418	100.019149578557
CG7872	2031.16326366077	2040.66152700748	2003.13623920436	2207.59492346225	1863.60748689299	2061.36763558283	1363.58584408263	1231.36063744706	1149.68248279008
CG9215	115.978498632474	145.09290673677	171.624204637713	92.642161578252	100.656303696894	84.700701554419	148.283479622674	130.746692090259	159.17025954437
CG8097	68.7660124635025	49.6124132712827	65.7465858562384	9.03825966617093	18.5676676722427	25.6957184490934	38.3670541681044	56.5918518002613	58.0756352391622
Alp11	10.2635839497765	9.36083269269484	17.0770352873347	15.8169544157991	54.7257573497679	9.51693275892349	25.9236852487192	125.868084176443	155.943835364417
Chsy	181.665435911044	273.336314626689	260.424788131854	108.459115994051	118.246725702177	176.063256040084	174.207164871393	182.459935976704	175.302380444138
CG8117	0	0	0	0	0	0	0	0	0
CG8119	0	0	0	0	0	0	0	0	0
CG15599	0	0	0	0	0	0	0	0	0
CG8128	281.222200223876	275.208481165228	322.755966930625	360.400604188566	285.355734752361	421.60012122031	258.199905077243	225.391685618282	231.227066229998
CG9240	364.357230217065	328.565227513589	402.164181016731	336.675172564867	244.311416740035	245.536865180226	257.162957667294	264.420548928807	269.944156389439
Pis	835.455733511806	774.140863685863	812.86687967713	848.466626161796	668.436036200736	724.238582954077	467.663281886894	482.982183467747	622.699866731017
CG8134	210.403470970418	263.975481933995	261.27863989622	308.430611108083	201.312607393789	252.198718111472	285.160537735911	238.076066194203	325.868842175299
CG9281	5537.20354090441	4867.63300020132	4758.5158828158	5200.3886554231	5626.98055035649	5175.30803430259	4816.62071921202	4715.66240949419	4438.4841968893
CG15601	19.5008095045753	23.4020817317371	42.6925882183367	14.6871719575278	5.86347400176084	18.0821722419546	11.4064215094364	7.805772662105	5.37737363325576
HUWE1	3951.47982066395	3617.02575245729	2421.52360374405	2604.1485663155	3706.69281477981	3177.70384820455	3029.9603318703	3058.8871619624	1987.47729485133
CG8191	66.7132956735472	94.5444101962179	102.462211724008	157.03976169972	71.3389336880903	104.686260348158	110.953372864518	146.358237414469	115.075795751673
CG12379	15.3953759246647	20.5938319239287	23.9078494022685	25.9849965402414	17.5904220052825	22.8406386214164	6.2216844596926	14.6358237414469	26.8868681662788
CG11679	319.197460838049	291.12189674281	248.470863430719	301.651916358455	283.401243418441	250.295331559688	239.534851698165	234.17317986315	167.77405735758
CG8206	212.456187760373	220.915651547598	220.293755206617	106.199551077508	83.0658816916119	132.285365349036	188.724428610676	170.751276983547	183.906178257347
CG8944	165.243701591401	150.709406352387	163.085686994046	119.756940576765	122.155708370018	144.657377935637	113.027267684416	134.649578421311	145.189088097905
Mvd	39.0016190091506	69.2701619259418	62.3311787987715	49.7104281639401	62.543722685449	55.1982100017562	71.5493712864649	44.8831928071038	61.3020594191156
CG8260	18.4744511095977	13.1051657697728	7.6846658793006	7.90847720789956	33.2263526766448	33.3092646562322	34.2192645283093	37.0774201449988	31.1887670728834
Graf	488.546596009361	483.018966943054	435.464399827034	645.10578367295	802.318692574275	655.716667089828	728.974029193983	728.864022324055	738.851137209341
mRpL3	287.380350593742	276.144564434498	341.540705746693	325.377347982153	209.13057272947	305.493541561444	269.606326586679	321.012400729068	311.887670728834
RpIIIC160	288.406708988719	291.12189674281	364.594703384595	334.415607648324	365.489879443092	315.010474320367	371.227172761659	298.570804325516	309.736721275532
CG8952	177.560002331133	85.1835775035231	173.331908166447	7.90847720789956	0.97724566696014	3.8067731035694	2.07389481989753	3.9028863310525	2.1509494533023
Efhc1.1	17.44809271462	7.48866615415587	2.5615552931002	3.3893473748141	0	1.9033865517847	5.18473704974384	0.975721582763125	11.8302219931627
mRpS30	270.958616274099	278.952814242306	286.894192827222	224.826709196002	203.267098727709	262.667344146288	303.825591114989	275.153486339201	301.132923462322
CG15602	141.637458506916	118.882575197224	116.123839953876	171.726933657248	145.609604377061	151.319230866883	126.50758401375	123.916641010917	202.189248610416
PGRP-LE	234.009714054904	228.404317701754	269.817157539888	376.217558604365	269.719804080999	354.981591907846	355.672961612427	346.38116188091	357.057609248182
CG8509	0	0	0	10.1680421244423	9.7724566696014	15.2270924142776	11.4064215094364	7.805772662105	5.37737363325576
CG8565	3.07907518493295	1.87216653853897	4.26925882183366	10.1680421244423	0	0	0	0.975721582763125	0
CG8578	36.9489022191953	34.6350809629709	34.1540705746693	33.893473748141	14.6586850044021	55.1982100017562	31.108422298463	43.9074712243406	50.5473121526041
CG15914	20.527167899553	26.2103315395456	20.4924423448016	38.4126035812264	29.3173700088042	19.9855587937393	50.8104230874896	30.2473690656569	59.1511099658133
CG16952	201.166245415619	245.253816548605	198.093609333082	260.979747860686	219.880275066032	221.744533282917	227.09148277878	306.376576987621	273.170580569392
MSBP	1295.26429446179	1201.93091774202	1397.75533826834	1522.9467537498	1254.78343637682	1401.84419538943	1522.23879780479	1531.88288493811	1767.00497588784
CG15916	106.741273077675	115.138242120147	105.877618781475	127.665417784664	88.9293556933728	115.154886382974	72.5863186964137	106.353652521181	103.245573758511
Lrp4	1.02635839497765	0	0.853851764366733	0	0.97724566696014	1.9033865517847	0	0	0
CG8916	0	0	0	0	0	0	0	0	0
CG8924	3.07907518493295	5.61649961561691	3.41540705746693	0	6.84071966872098	8.56523948303114	3.1108422298463	8.78149424486813	12.9056967198138
Or13a	0	0	0	0	0	0	0	0	0
CG9170	0	2.80824980780845	1.70770352873347	0	0	0.951693275892349	0	5.85432949657875	1.07547472665115
Slc25A46a	217.587979735262	203.130069431478	262.986343424954	238.384098695258	208.15332706251	264.570730698073	268.569379176731	250.760446770123	271.01963111609
ND-20	886.773653260688	857.452274650848	958.875531383841	846.207061245253	697.75340620954	826.069763474559	720.678449914393	761.062834555238	846.398609874456
eIF5	4329.17971001572	4208.6303786356	3630.57770208735	4181.32487806233	3513.1981727217	4005.6769982309	2888.93548411727	2632.49683029491	2840.32875308569
CG8939	377.699889351775	361.328141938021	419.241216304066	342.324084856224	326.400052764687	325.479100355183	469.737176706792	406.875900012223	433.416314840414
CG12395	308.933876888272	355.711642322404	321.048263401892	76.8252071624529	132.905410706579	69.4736091401414	96.4361091252353	129.770970507496	94.6417759453013
dpr18	300.723009728451	392.218889823914	356.056185740928	213.528884613288	179.813202720666	170.35309638473	189.761376020624	215.634469790651	218.321369510184
Nipsnap	175.507285541178	190.024903661705	218.586051677884	81.3443369955383	59.6119856845686	87.5557813820961	77.7710557461575	90.7421071969707	137.660765011347
CG12507	0	0	1.70770352873347	0	3.90898266784056	0	0	0	0
Mfe2	1709.91308603276	1613.80755622059	1637.68768405539	1905.94300710379	1688.68051250712	1812.97569057492	1281.66699869668	1224.53058636772	1186.24862349622
CG9911	8783.57514421872	8411.64425765559	8178.19219910457	8538.89581961498	6391.18666191932	8062.74543335998	5626.47664638201	4999.59739007826	5173.03343519204
CG3632	708.187292534578	670.235620796951	689.91222560832	758.084029500086	781.796533568112	779.436792955834	732.08487142383	806.921748945105	800.153196628457
CG9915	453.650410580121	421.237471171268	385.087145729397	350.232562064123	450.510252468625	408.276415357818	485.291387856023	452.73481440209	521.605242425808
SWIP	288.406708988719	287.377563665732	209.19368226985	300.522133900183	327.377298431647	260.763957594504	244.719588747909	269.299156842623	289.30270146916
CG9917	662.001164760583	646.833539065214	636.973416217583	535.516885220627	529.667151492396	503.445742947052	290.345274785655	314.182349649726	315.114094908787
CG9919	7.18450876484354	7.48866615415587	5.97696235056713	0	0	0.951693275892349	2.07389481989753	0	2.1509494533023
